languages,41,15.288854,77640.88,1893.68
outofnetwork,37,15.288854,799709.06,21613.76
equine,38,15.288854,137107.31,3608.09
robert,36,15.288854,17835.56,495.43
mechanism,38,15.288854,187501.62,4934.25
medicare,40,15.288854,404938.6,10123.47
indoor,46,15.288854,186129.03,4046.28
cats,35,15.288854,55663.74,1590.39
trees,36,15.288854,148525.33,4125.7
messages,36,15.288854,169365.47,4704.6
onetime,37,15.288854,55677.13,1504.79
visual,35,15.288854,369464.94,10556.14
container,37,15.288854,308765.98,8345.03
rate,455,15.279435,2611074.35,5738.62
media,41,15.230878,240154.25,5857.42
exams,38,15.230878,63913.89,1681.94
ice,41,15.230878,117265.74,2860.14
displayed,38,15.230878,29029.6,763.94
indemnification,39,15.230878,133103.89,3412.92
geriatric,39,15.230878,204635.96,5247.08
invest,37,15.230878,507204.18,13708.22
bingo,41,15.230878,128640.4,3137.57
generic,47,15.230878,505997.82,10765.91
hate,36,15.230878,246917.76,6858.83
faculty,41,15.230878,240110.04,5856.34
chester,37,15.230878,49520.12,1338.38
camp,38,15.230878,272730.85,7177.13
contamination,47,15.230878,215728.69,4589.97
ontario,37,15.230878,38184.19,1032.01
violence,514,15.191293,1463260.95,2846.81
fewer,37,15.174537,320426.8,8660.18
wellness,38,15.174537,90226.59,2374.38
subpoena,39,15.174537,64043.44,1642.14
architects,48,15.174537,272292.62,5672.76
plastic,37,15.174537,402454.48,10877.15
lifetime,38,15.174537,54306.79,1429.13
smoke,40,15.174537,132909.84,3322.75
death,475,15.15807,1821345.34,3834.41
support,474,15.125211,1808446.5,3815.29
prize,39,15.119739,75032.4,1923.91
firms,44,15.119739,241205.42,5481.94
station,39,15.119739,314384.85,8061.15
combined,41,15.119739,296484.17,7231.32
delaware,39,15.119739,22515.24,577.31
blue,40,15.119739,63532.5,1588.31
victims,513,15.092708,1400414.6,2729.85
disabled,469,15.086249,2119853.78,4519.94
actions,487,15.086249,5084691.37,10440.84
illegally,41,15.066402,239685.74,5845.99
harbor,40,15.066402,179584.73,4489.62
falls,45,15.066402,3229.23,71.76
afterschool,42,15.066402,220140.85,5241.45
affidavit,40,15.066402,207415.92,5185.4
impersonation,44,15.066402,120393.07,2736.21
settlements,40,15.066402,844651.8,21116.3
easements,41,15.066402,93340.31,2276.59
textbooks,42,15.066402,255649.82,6086.9
expended,40,15.066402,82286.02,2057.15
bars,40,15.066402,83261.59,2081.54
sexual,513,15.041425,1426428.25,2780.56
university,554,15.035075,3094463.16,5585.67
mortgage,566,15.02874,2539548.79,4486.84
variable,41,15.014451,43680.73,1065.38
investigators,43,15.014451,73914.76,1718.95
payroll,40,15.014451,741651.7,18541.29
entry,41,15.014451,228934.0,5583.76
engineers,41,15.014451,188239.44,4591.21
annuity,42,15.014451,279244.93,6648.69
sporting,40,15.014451,251491.97,6287.3
humane,45,15.014451,198576.91,4412.82
choice,49,15.014451,255758.13,5219.55
